Name	Consensus length	Total read count	Single reads	Reads in pairs	Average coverage	Reference sequence	Reference length	Reference common name	Reference latin name
PRO5-4609	5015	2359	337	2022	70.165	PRO5-4609	5015		
PRO5-4630	2874	1397	193	1204	72.381	PRO5-4630	2874		
PRO5-4725	3788	1591	217	1374	62.261	PRO5-4725	3788		
PRO5-4735	3518	1686	180	1506	71.471	PRO5-4735	3519		
PRO5-4808	7871	4174	416	3758	79.072	PRO5-4808	7871		
PRO5-4826	9124	4236	628	3608	67.728	PRO5-4826	9292		
PRO5-4829	8697	4015	265	3750	69.104	PRO5-4829	8697		
PRO5-4909	6226	1789	247	1542	42.752	PRO5-4909	6228		
PRO5-4927	2024	951	89	862	69.936	PRO5-4927	2024		
PRO5-4986	15931	7538	822	6716	69.998	PRO5-4986	16068		
PRO5-5032	7536	3427	399	3028	67.814	PRO5-5032	7536		
PRO5-5152	4660	2649	501	2148	82.06	PRO5-5152	4784		
PRO5-5188	5318	2851	455	2396	78.826	PRO5-5188	5378		
PRO5-5254	3295	1436	268	1168	64.687	PRO5-5254	3295		
PRO5-5317	4810	2296	328	1968	71.026	PRO5-5317	4810		
PRO5-5346	4969	2440	638	1802	72.825	PRO5-5346	4969		
PRO5-5515	2524	1243	205	1038	70.09	PRO5-5515	2626		
PRO5-5519	11919	7642	2134	5508	94.936	PRO5-5519	11921		
PRO5-5529	2270	1091	219	872	71.019	PRO5-5529	2270		
PRO5-5622	3292	1419	245	1174	63.989	PRO5-5622	3292		
PRO5-5666	4159	2087	445	1642	72.704	PRO5-5666	4259		
PRO5-5841	2933	1470	268	1202	72.488	PRO5-5841	3008		
PRO5-5983	2457	1069	209	860	64.63	PRO5-5983	2457		
PRO5-6052	11797	5872	846	5026	73.34	PRO5-6052	11916		
PRO5-6053	2136	1041	155	886	72.298	PRO5-6053	2144		
PRO5-6065	2752	1016	316	700	54.873	PRO5-6065	2755		
PRO5-6083	10383	5461	723	4738	77.364	PRO5-6083	10512		
PRO5-6270	2863	1432	288	1144	74.371	PRO5-6270	2863		
PRO5-6289	3730	2090	414	1676	82.913	PRO5-6289	3730		
PRO5-6299	3647	1552	168	1384	63.422	PRO5-6299	3647		
PRO5-6412	3100	1383	153	1230	66.497	PRO5-6412	3100		
PRO5-6552	2144	1225	689	536	76.109	PRO5-6552	2274		
PRO5-6554	5134	2541	363	2178	72.712	PRO5-6554	5195		
PRO5-6920	2141	973	127	846	67.674	PRO5-6920	2141		
PRO5-7023	2521	737	181	556	42.338	PRO5-7023	2590		
PRO5-7043	7749	3520	444	3076	67.193	PRO5-7043	7809		
PRO5-7155	2080	958	140	818	68.489	PRO5-7155	2080		
PRO5-7188	3045	9697	1049	8648	474.797	PRO5-7188	3045		
PRO5-7223	4074	1951	309	1642	70.15	PRO5-7223	4133		
PRO5-7314	3656	1561	361	1200	58.539	PRO5-7314	3927		
PRO5-7501	2206	1073	203	870	71.999	PRO5-7501	2206		
PRO5-7665	3276	1272	448	824	57.362	PRO5-7665	3276		
PRO5-7679	2227	1427	569	858	94.024	PRO5-7679	2227		
PRO5-7948	4155	3242	662	2580	114.867	PRO5-7948	4152		
PRO5-8291	6309	3166	480	2686	74.07	PRO5-8291	6307		
PRO5-8332	2800	1944	474	1470	103.046	PRO5-8332	2802		
PRO5-8383	2524	1254	152	1102	74.04	PRO5-8383	2524		
PRO5-8392	5867	2761	387	2374	68.416	PRO5-8392	5994		
PRO5-8611	4159	1960	474	1486	68.712	PRO5-8611	4226		
PRO5-8633	2274	1370	774	596	84.242	PRO5-8633	2274		
PRO5-8845	3072	1586	684	902	76.35	PRO5-8845	3072		
PRO5-9163	2167	1312	482	830	88.139	PRO5-9163	2167		
PRO5-9744	3836	1704	214	1490	66.085	PRO5-9744	3836		
PRO5-9774	3854	1537	201	1336	58.962	PRO5-9774	3854		
PRO5-9886	2256	1252	224	1028	82.273	PRO5-9886	2256		
PRO5-10470	2614	1221	253	968	68.858	PRO5-10470	2614		
PRO5-10839	2106	477	109	368	33.364	PRO5-10839	2106		
PRO5-11410	2176	925	257	668	63.361	PRO5-11410	2176		
PRO5-11446	2237	1063	151	912	70.83	PRO5-11446	2237		
PRO5-11451	2517	1422	474	948	83.471	PRO5-11451	2517		
PRO5-11500	2422	1624	424	1200	99.219	PRO5-11500	2422		
PRO5-12248	3183	1244	192	1052	57.954	PRO5-12248	3183		
PRO5-12326	2308	923	245	678	59.415	PRO5-12326	2308		
PRO5-12360	2770	1276	166	1110	68.22	PRO5-12360	2770		
PRO5-12568	2470	1376	344	1032	82.506	PRO5-12568	2470		
PRO5-13048	3075	1573	221	1352	76.103	PRO5-13048	3075		
PRO5-14654	2082	962	190	772	68.446	PRO5-14654	2081		
105	294403	152474	10570	141904	77.476	105	294403		
148	145863	82215	5973	76242	84.268	148	145863		
280	320933	171541	12181	159360	79.9	280	321003		
365	292939	153508	10826	142682	78.376	365	292942		
554	146303	80018	6240	73778	81.712	554	146303		
938	185059	100727	6929	93798	81.392	938	185059		
1006	252320	130397	8869	121528	77.29	1006	252319		
1625	45888	24971	1783	23188	81.382	1625	45888		
1818	84711	47144	3010	44134	83.335	1818	84707		
1854	74770	40393	2881	37512	80.599	1854	74975		
1889	341580	193911	13183	180728	84.929	1889	341579		
2171	242891	128157	9049	119108	78.886	2171	242938		
2422	112585	61632	4322	57310	81.854	2422	112586		
3092	162214	89144	5664	83480	82.234	3092	162264		
4995	51237	28590	1700	26890	83.556	4995	51237		
448	286561	161587	10303	151284	84.38	448	286561		
7631	22239	12014	1018	10996	80.72	7631	22239		
9764	3095	1489	225	1264	69.997	9764	3157		
10412	5776	3540	732	2808	88.666	10412	5858		
65	16359	9846	648	9198	89.722	65	16428		
128	8401	4289	365	3924	76.35	128	8401		
250	60204	31733	2035	29698	78.913	250	60208		
251	135000	72691	4099	68592	80.602	251	135102		
377	57216	33861	1915	31946	88.669	377	57216		
457	211486	121166	6648	114518	85.575	457	212175		
835	89712	47854	2736	45118	79.824	835	89788		
881	29253	17188	1096	16092	87.956	881	29253		
898	30143	18239	1035	17204	90.6	898	30142		
919	141645	83079	4989	78090	87.875	919	141645		
1118	76866	49872	4338	45534	97.086	1118	76866		
1129	73190	43022	2842	40180	87.962	1129	73190		
1254	50221	30856	2066	28790	91.92	1254	50221		
1262	23488	13625	995	12630	86.217	1262	23632		
1285	16653	9817	597	9220	88.305	1285	16653		
1312	94420	53057	2843	50214	84.179	1312	94403		
1406	75896	43196	2542	40654	85.148	1406	75984		
1431	26387	13543	679	12864	76.95	1431	26387		
1443	69709	38997	2325	36672	83.711	1443	69743		
1471	85463	45156	2496	42660	79.18	1471	85463		
1509	8094	4607	329	4278	85.102	1509	8094		
1531	15009	9087	543	8544	90.613	1531	15009		
1569	70825	39704	2348	37356	84.015	1569	70825		
1579	44909	26666	1656	25010	88.893	1579	44909		
1627	106971	65691	3835	61856	91.982	1627	106974		
1746	15698	9525	563	8962	90.778	1746	15698		
1787	20721	12064	710	11354	87.234	1787	20721		
1869	33073	17642	948	16694	79.913	1869	33060		
1896	52661	27051	1667	25384	76.541	1896	52923		
1899	16021	8227	473	7754	76.932	1899	16021		
1961	51457	30421	1803	28618	88.515	1961	51457		
1969	50953	26929	1445	25484	79.181	1969	50974		
1991	115610	73713	4159	69554	95.484	1991	115610		
1994	13825	7047	437	6610	76.399	1994	13825		
2017	18910	11682	910	10772	92.42	2017	18910		
2106	56262	32559	1675	30884	86.721	2106	56262		
2151	84987	53969	3879	50090	94.967	2151	85051		
2207	5063	3117	263	2854	91.891	2207	5063		
2407	100033	57711	3093	54618	86.361	2407	100126		
2478	21119	11952	630	11322	84.829	2478	21119		
2483	24523	14427	877	13550	87.98	2483	24562		
2529	9211	5524	630	4894	89.362	2529	9211		
2579	36897	20430	1286	19144	82.903	2579	36897		
2638	14578	7002	468	6534	71.844	2638	14589		
2646	88883	53132	2952	50180	89.564	2646	88887		
2698	29046	15577	847	14730	80.322	2698	29046		
2728	102426	59888	3780	56108	87.282	2728	102710		
2749	7587	4011	275	3736	79.104	2749	7587		
2762	35444	18760	1076	17684	79.298	2762	35444		
2813	90346	45715	2703	43012	75.62	2813	90548		
2845	26213	15415	1057	14358	88.067	2845	26213		
2849	58224	30189	1753	28436	77.495	2849	58352		
2929	15473	8212	526	7686	79.474	2929	15473		
2937	43923	24317	1489	22828	82.678	2937	44048		
3027	19488	10550	754	9796	80.829	3027	19488		
3030	28162	13929	845	13084	74.06	3030	28164		
3033	30172	16054	858	15196	79.697	3033	30186		
3034	103125	53012	2996	50016	77.034	3034	103127		
3036	54465	34647	3115	31532	94.624	3036	54697		
3083	23939	13054	862	12192	81.576	3083	23939		
3157	90125	53362	2960	50402	88.715	3157	90125		
3175	21504	12402	818	11584	86.333	3175	21504		
3184	17625	10916	686	10230	92.769	3184	17625		
3200	70871	51795	6809	44986	108.52	3200	70903		
3206	6720	3876	402	3474	85.774	3206	6720		
3212	12263	7046	494	6552	85.895	3212	12263		
3218	35554	20888	1074	19814	88.079	3218	35554		
3341	28486	16631	979	15652	87.451	3341	28486		
3342	41040	22496	1298	21198	82.055	3342	41040		
3404	43089	24659	1619	23040	85.656	3404	43089		
3525	73754	43764	2422	41342	88.944	3525	73754		
3566	70266	41014	2530	38484	87.23	3566	70436		
3680	39951	22517	1191	21326	84.43	3680	39951		
3862	72458	41431	2701	38730	85.629	3862	72458		
3864	18601	11053	681	10372	88.955	3864	18601		
3926	71848	40315	2109	38206	84.105	3926	71848		
4028	51439	32124	2694	29430	93.531	4028	51440		
4062	37973	22783	1221	21562	89.891	4062	37973		
4155	52988	27119	1569	25550	76.26	4155	53248		
4162	83819	53683	5055	48628	95.685	4162	83819		
4201	45924	26112	1466	24646	85.225	4201	45924		
4206	30943	18298	1050	17248	88.607	4206	30945		
4235	63207	33906	1794	32112	80.411	4235	63207		
4278	131245	68616	3764	64852	78.239	4278	131411		
4283	49411	30164	1652	28512	91.233	4283	49530		
4290	12831	6991	423	6568	81.635	4290	12832		
4524	24765	12614	728	11886	76.3	4524	24765		
4588	85881	53199	3427	49772	92.678	4588	85882		
4624	51609	32417	1825	30592	94.086	4624	51609		
4685	19478	10502	604	9898	80.752	4685	19478		
4752	11768	7313	861	6452	92.58	4752	11769		
4756	57083	29988	1830	28158	78.653	4756	57083		
4875	47177	28673	1973	26700	90.88	4875	47195		
4886	55439	29637	1587	28050	80.025	4886	55502		
4927	16547	7879	461	7418	71.305	4927	16547		
4953	100521	55499	3127	52372	82.709	4953	100522		
4998	9973	6130	590	5540	91.62	4998	9994		
5000	31675	19650	1300	18350	92.89	5000	31675		
5028	32168	21611	2477	19134	99.948	5028	32250		
5107	9871	5324	394	4930	80.696	5107	9871		
5147	11623	7252	508	6744	93.433	5147	11623		
5150	75874	45147	2327	42820	89.174	5150	75874		
5192	6531	3577	295	3282	81.869	5192	6531		
5220	26404	14348	936	13412	81.262	5220	26404		
5318	38040	21317	1437	19880	83.869	5318	38040		
5350	25395	15236	886	14350	89.832	5350	25395		
5442	102377	62987	3503	59484	92.076	5442	102514		
5465	18563	14139	3663	10476	111.124	5465	18564		
5523	21904	13026	782	12244	89.099	5523	21908		
5526	41678	26068	1554	24514	93.713	5526	41678		
5642	26112	14348	948	13400	82.25	5642	26112		
5751	36890	21854	1122	20732	88.773	5751	36889		
5777	30269	17643	1127	16516	87.25	5777	30295		
5811	18033	9508	652	8856	78.928	5811	18033		
6033	12384	6719	429	6290	81.283	6033	12384		
6076	11166	6275	405	5870	84.134	6076	11166		
6088	58000	35360	1960	33400	91.185	6088	58108		
6271	21559	12585	761	11824	87.381	6271	21559		
6293	34271	21324	1602	19722	92.839	6293	34337		
6377	30546	15931	991	14940	78.053	6377	30546		
6391	10511	6320	646	5674	89.75	6391	10511		
6447	23234	13386	866	12520	86.197	6447	23234		
6499	33283	18374	1198	17176	82.398	6499	33376		
6550	111890	68741	4553	64188	91.8	6550	112072		
6705	44830	25703	1653	24050	85.847	6705	44830		
6743	43469	23468	1384	22084	80.886	6743	43469		
6744	124943	72343	4115	68228	86.752	6744	124943		
6782	26256	16021	1151	14870	91.163	6782	26255		
6896	4244	2064	142	1922	72.805	6896	4244		
6897	12883	7568	586	6982	87.265	6897	12969		
6898	24291	15970	1490	14480	97.281	6898	24474		
6899	29504	17672	1228	16444	89.372	6899	29582		
6900	24201	15373	1299	14074	94.331	6900	24283		
6901	11097	6651	401	6250	89.743	6901	11097		
6924	13601	7062	460	6602	77.774	6924	13601		
6968	25689	15291	829	14462	89.122	6968	25689		
6976	9498	5214	342	4872	82.077	6976	9500		
7036	20548	11895	835	11060	86.133	7036	20645		
7103	9265	5856	520	5336	93.719	7103	9333		
7104	27293	16236	908	15328	89.149	7104	27293		
7109	4745	2430	172	2258	76.619	7109	4745		
7144	34419	18570	972	17598	80.859	7144	34419		
7153	27485	19029	2429	16600	102.754	7153	27478		
7192	20228	12512	738	11774	92.692	7192	20228		
7248	8267	4486	270	4216	81.249	7248	8267		
7297	39460	22860	1236	21624	86.642	7297	39528		
7351	20882	13146	898	12248	94.172	7351	20882		
7384	5346	3119	275	2844	84.001	7384	5542		
7387	19540	10091	665	9426	77.363	7387	19544		
7595	65457	37020	2302	34718	84.683	7595	65457		
7629	50594	27284	1502	25782	80.822	7629	50594		
7688	65364	33463	2007	31456	76.426	7688	65556		
7759	6817	4112	380	3732	89.635	7759	6825		
7776	13358	7533	547	6986	83.93	7776	13422		
7831	31882	16859	1179	15680	79.081	7831	31911		
7861	63723	38299	2327	35972	90.038	7861	63723		
7909	6804	4014	396	3618	87.971	7909	6804		
7930	7531	4254	490	3764	81.422	7930	7771		
7982	5936	3686	324	3362	91.118	7982	6036		
8105	18960	10576	578	9998	83.539	8105	18960		
8127	4752	2477	181	2296	77.897	8127	4749		
8227	11969	6338	398	5940	79.256	8227	11969		
8420	13999	7444	468	6976	79.558	8420	14010		
8444	96445	57077	3063	54014	88.692	8444	96445		
8567	23836	14138	860	13278	88.73	8567	23836		
8593	35187	20037	1079	18958	85.354	8593	35187		
8617	10536	5532	356	5176	78.377	8617	10536		
8782	28475	18273	2059	16214	95.456	8782	28528		
9001	31178	18630	1084	17546	89.539	9001	31187		
9010	13561	12579	4363	8216	132.882	9010	13560		
9043	22148	12806	888	11918	86.332	9043	22212		
9093	8213	5105	387	4718	92.874	9093	8213		
9151	72880	41694	2346	39348	85.683	9151	72882		
9167	8592	4673	293	4380	81.376	9167	8592		
9190	14118	8027	459	7568	85.153	9190	14118		
9564	28385	16632	948	15684	87.809	9564	28385		
9605	40690	22135	1155	20980	81.537	9605	40690		
9673	11894	6471	411	6060	81.434	9673	11894		
9753	7823	4414	370	4044	84.035	9753	7850		
9772	21735	13626	884	12742	93.899	9772	21735		
9787	42286	25996	1496	24500	92.105	9787	42286		
9984	9966	6071	375	5696	91.211	9984	9966		
10058	17919	13683	2135	11548	113.434	10058	17919		
10113	30091	19337	1231	18106	96.262	10113	30091		
10276	5430	3178	304	2874	86.511	10276	5476		
10354	7156	3784	266	3518	79.079	10354	7156		
10424	35998	22336	2322	20014	92.69	10424	35997		
10522	44111	23028	1378	21650	78.21	10522	44104		
10700	7057	3737	301	3436	78.956	10700	7057		
10830	47931	26742	1788	24954	83.386	10830	47931		
10842	22185	11509	675	10834	77.749	10842	22186		
10961	15048	8636	1138	7498	85.246	10961	15048		
11027	37799	21985	1275	20710	86.971	11027	37845		
11217	7673	4057	333	3724	79.074	11217	7673		
11305	11786	7931	2043	5888	98.082	11305	11786		
11356	13544	7238	668	6570	78.874	11356	13669		
11387	6589	4119	595	3524	93.05	11387	6589		
11563	13850	7429	449	6980	80.367	11563	13850		
11616	7379	4068	546	3522	81.908	11616	7379		
11851	17814	8914	592	8322	74.886	11851	17814		
11854	15425	8554	504	8050	83.075	11854	15425		
11894	13660	8218	910	7308	89.818	11894	13660		
11929	11307	6587	317	6270	87.324	11929	11307		
11936	4539	3003	741	2262	97.092	11936	4539		
12245	11260	5900	370	5530	78.379	12245	11260		
12329	18397	9729	665	9064	78.976	12329	18397		
12509	18284	10312	948	9364	84.201	12509	18284		
12577	14469	8615	991	7624	88.806	12577	14469		
12678	12328	7617	497	7120	92.546	12678	12328		
12802	18145	9963	543	9420	82.284	12802	18145		
12949	24262	14078	892	13186	86.852	12949	24261		
12983	6184	3909	373	3536	94.395	12983	6184		
13002	9646	4976	248	4728	77.168	13002	9649		
13114	16587	10233	811	9422	92.038	13114	16608		
13116	25782	14222	730	13492	82.665	13116	25782		
13247	6483	3425	273	3152	79.054	13247	6483		
13439	9728	6403	551	5852	97.708	13439	9786		
13518	8626	4975	375	4600	86.31	13518	8626		
13519	24900	12700	784	11916	76.305	13519	24923		
13670	4957	2716	234	2482	81.964	13670	4957		
13822	38997	22516	1328	21188	86.338	13822	39062		
14012	6775	4041	399	3642	88.757	14012	6775		
14022	9638	5759	349	5410	89.414	14022	9646		
14192	5461	3268	276	2992	89.427	14192	5461		
14306	6435	3569	249	3320	82.966	14306	6435		
14521	6991	4540	280	4260	97.303	14521	6991		
14886	29932	15490	1006	14484	77.435	14886	29932		
14989	7075	3338	310	3028	70.52	14989	7075		
15017	17771	10724	602	10122	90.448	15017	17771		
15023	10915	7492	1008	6484	101.428	15023	10915		
15061	4485	2240	178	2062	74.661	15061	4485		
15107	35703	18627	1287	17340	78.058	15107	35703		
15486	28455	14564	854	13710	76.67	15486	28455		
15758	9934	5213	303	4910	78.592	15758	9934		
15888	5388	6615	689	5926	182.543	15888	5386		
16058	13991	8142	460	7682	87.189	16058	13991		
16463	4117	2392	326	2066	83.556	16463	4251		
16516	11999	5978	382	5596	74.568	16516	11999		
16826	14750	8356	546	7810	84.775	16826	14750		
16830	11696	7113	523	6590	90.98	16830	11696		
17109	4172	2422	238	2184	86.662	17109	4172		
17441	7290	4185	259	3926	85.947	17441	7290		
17952	6714	3640	328	3312	80.551	17952	6734		
18368	11199	6250	408	5842	83.459	18368	11199		
18882	11978	7160	370	6790	89.553	18882	11978		
19005	11129	6269	347	5922	84.367	19005	11129		
19605	7476	4442	258	4184	88.712	19605	7502		
19665	4188	2448	198	2250	87.356	19665	4188		
21763	8372	5555	1189	4366	97.117	21763	8376		
22512	7361	4220	292	3928	85.816	22512	7361		
22567	4054	2074	212	1862	76.046	22567	4054		
22777	4227	2201	191	2010	77.682	22777	4227		
23040	4187	2207	169	2038	78.775	23040	4187		
23468	4580	2336	240	2096	75.372	23468	4621		
23888	5159	2902	272	2630	82.865	23888	5225		
27035	4632	3603	551	3052	115.043	27035	4636		
30	54733	16289	1913	14376	44.34	30	54733		
220	53033	18194	3788	14406	50.593	220	53062		
265	354013	116439	20391	96048	48.64	265	354164		
382	93960	28691	3637	25054	45.422	382	93963		
409	176723	59260	11520	47740	49.482	409	176814		
948	59301	16775	2755	14020	41.817	948	59469		
1046	37824	13709	2823	10886	53.691	1046	37847		
1097	59905	17912	2648	15264	44.295	1097	59919		
1559	14925	6502	2358	4144	63.118	1559	14921		
1660	89633	26184	2044	24140	43.673	1660	89633		
1908	87353	25530	3516	22014	43.272	1908	87548		
2150	117774	40972	10310	30662	51.068	2150	117796		
2205	122069	40198	7320	32878	48.763	2205	122078		
2233	138579	48046	9618	38428	51.108	2233	138850		
2350	172510	54522	7952	46570	46.944	2350	172505		
2392	60103	19314	3552	15762	47.575	2392	60181		
2440	85506	25765	4311	21454	44.636	2440	85505		
2628	84994	28260	5492	22768	49.128	2628	85114		
2707	64365	18904	2852	16052	43.618	2707	64367		
2808	19333	8316	2438	5878	62.717	2808	19483		
2888	41472	13758	2476	11282	49.032	2888	41537		
3038	132627	45861	9951	35910	50.947	3038	132819		
3051	101433	34620	7652	26968	50.433	3051	101440		
3165	74959	25218	3920	21298	49.746	3165	74956		
3463	67220	20590	2782	17808	45.534	3463	67218		
3550	28582	14309	4265	10044	73.862	3550	28579		
3573	77612	25064	4332	20732	47.744	3573	77840		
3626	30419	9979	1581	8398	48.707	3626	30419		
3894	11740	3157	189	2968	40.255	3894	11740		
4007	30261	11078	2624	8454	53.446	4007	30311		
4139	101006	34273	6611	27662	50.137	4139	101006		
4183	13442	4478	582	3896	48.032	4183	13855		
4214	18505	6389	1133	5256	50.946	4214	18566		
4393	64878	23351	4475	18876	53.153	4393	65050		
4726	31483	8492	1114	7378	39.808	4726	31700		
4780	21544	6792	1054	5738	46.122	4780	21748		
4809	48605	13608	2508	11100	41.314	4809	48642		
4894	28611	8900	1552	7348	46.152	4894	28611		
4985	57904	18582	3776	14806	47.403	4985	57902		
5024	60960	18898	3140	15758	45.933	5024	60969		
5236	58389	19033	4099	14934	48.081	5236	58418		
5237	23610	7253	1159	6094	45.445	5237	23611		
5238	47421	14635	2575	12060	45.612	5238	47541		
5239	16273	4519	689	3830	41.231	5239	16273		
5252	34777	9534	1600	7934	40.521	5252	34865		
5411	33365	13865	4413	9452	60.776	5411	33398		
5470	70642	22304	2536	19768	46.944	5470	70704		
5757	66772	21458	3984	17474	47.507	5757	66797		
5843	39899	15107	3583	11524	55.384	5843	40060		
5929	45776	15620	3718	11902	50.015	5929	45773		
6020	6182	1626	242	1384	38.906	6020	6182		
6153	91183	32535	5655	26880	52.712	6153	91261		
6218	39641	14436	3840	10596	53.672	6218	39646		
6488	93762	32885	7503	25382	51.658	6488	93865		
6812	59896	23730	4732	18998	58.409	6812	59923		
6818	4911	1665	333	1332	49.574	6818	4946		
6981	10724	3009	579	2430	41.564	6981	10723		
7012	19689	6700	1488	5212	50.126	7012	19694		
7091	26955	8297	1237	7060	45.642	7091	26986		
7160	6034	2173	353	1820	51.826	7160	6210		
7181	18553	6018	1170	4848	47.961	7181	18584		
7298	20737	7924	2346	5578	55.76	7298	20790		
7475	70506	21830	3066	18764	45.901	7475	70685		
7902	9025	2883	457	2426	46.131	7902	9268		
8357	5905	1749	227	1522	43.568	8357	5964		
8654	56989	17366	2640	14726	45.211	8654	56986		
8775	42513	14485	3831	10654	50.049	8775	42588		
8866	14792	4353	727	3626	43.562	8866	14792		
9068	20193	8844	2246	6598	64.546	9068	20194		
9149	10505	3394	482	2912	46.072	9149	10926		
9163	28046	7993	1381	6612	41.918	9163	28143		
9408	5082	1259	103	1156	37.03	9408	5082		
9501	14349	4554	808	3746	47.035	9501	14356		
9752	20300	6219	831	5388	45.573	9752	20301		
9808	6750	1930	180	1750	42.677	9808	6750		
10026	9853	5492	1344	4148	81.241	10026	9891		
10112	38714	10870	2078	8792	41.466	10112	38744		
10140	7236	2606	466	2140	51.322	10140	7483		
10157	35485	12656	2460	10196	52.913	10157	35511		
10322	6665	2972	954	2018	62.872	10322	6769		
10389	6374	3247	1151	2096	74.689	10389	6371		
10428	25711	9355	1669	7686	53.841	10428	25715		
10788	19497	5138	542	4596	38.719	10788	19750		
10823	7477	2160	366	1794	42.897	10823	7477		
11489	26002	8358	1174	7184	47.749	11489	26002		
12607	21338	7431	1591	5840	51.066	12607	21404		
13221	7424	2751	485	2266	54.999	13221	7422		
13266	8555	2639	289	2350	45.812	13266	8596		
14308	9231	2658	372	2286	42.707	14308	9231		
14641	16678	7658	2546	5112	66.625	14641	16684		
16055	5588	1757	131	1626	47.074	16055	5588		
16260	8101	3122	924	2198	55.235	16260	8271		
16533	5103	1758	304	1454	48.808	16533	5321		
17342	12759	4186	596	3590	48.602	17342	12759		
18190	5261	1326	194	1132	35.698	18190	5476		
18441	6808	2551	545	2006	53.874	18441	7001		
20000	3997	1391	241	1150	49.907	20000	4099		
20553	7225	2133	221	1912	43.036	20553	7389		
20853	5380	1353	155	1198	37.314	20853	5395		
21641	6219	1898	320	1578	43.32	21641	6470		
